box_img_group,label,box_img_ratio,IoU,F1,Precision,Recall
0.10~0.15,Kidney @ CT,0.1418652655282417,0.0,0.0,0.0,0.0
0.10~0.15,Kidney @ CT,0.1496528429348846,0.0,0.0,0.0,0.0
0.15~0.20,Kidney @ CT,0.15509476449615311,0.0,0.0,0.0,0.0
0.15~0.20,Kidney @ CT,0.1632576468380559,0.0,0.0,0.0,0.0
0.15~0.20,Kidney @ CT,0.17160818164758868,0.0,0.0,0.0,0.0
0.15~0.20,Kidney @ CT,0.18014636892475136,0.0,0.0,0.0,0.0
0.15~0.20,Kidney @ CT,0.18314880840683054,0.0,0.0,0.0,0.0
0.15~0.20,Kidney @ CT,0.18905986113717396,0.0,0.0,0.0,0.0
0.15~0.20,Kidney @ CT,0.19506474010133235,0.0,0.0,0.0,0.0
0.15~0.20,Kidney @ CT,0.19802026646650403,0.0,0.0,0.0,0.0
0.20~0.25,Kidney @ CT,0.2011634452993057,0.0,0.0,0.0,0.0
0.20~0.25,Kidney @ CT,0.20735597673109402,0.0,0.0,0.0,0.0
0.20~0.25,Kidney @ CT,0.2104053293300807,0.0,0.0,0.0,0.0
0.20~0.25,Kidney @ CT,0.21983486582848563,0.0,0.0,0.0,0.0
0.20~0.25,Kidney @ CT,0.21983486582848563,0.0,0.0,0.0,0.0
0.20~0.25,Kidney @ CT,0.2229311315443798,0.0,0.0,0.0,0.0
0.20~0.25,Kidney @ CT,0.2328767123287671,0.0,0.0,0.0,0.0
0.20~0.25,Kidney @ CT,0.2328767123287671,0.0,0.0,0.0,0.0
0.20~0.25,Kidney @ CT,0.23606680427847626,0.0,0.0,0.0,0.0
0.20~0.25,Kidney @ CT,0.24277537999624696,0.0,0.0,0.0,0.0
0.20~0.25,Kidney @ CT,0.24957778194783262,0.0,0.0,0.0,0.0
0.20~0.25,Kidney @ CT,0.24957778194783262,0.0,0.0,0.0,0.0
0.25~0.30,Kidney @ CT,0.2528617001313567,0.0,0.0,0.0,0.0
0.25~0.30,Kidney @ CT,0.25980484143366483,0.0,0.0,0.0,0.0
0.25~0.30,Kidney @ CT,0.26313567273409644,0.0,0.0,0.0,0.0
0.25~0.30,Kidney @ CT,0.26646650403452804,0.0,0.0,0.0,0.0
0.25~0.30,Kidney @ CT,0.2735972978044661,0.0,0.0,0.0,0.0
0.25~0.30,Kidney @ CT,0.2769750422218052,0.0,0.0,0.0,0.0
0.25~0.30,Kidney @ CT,0.2735972978044661,0.0,0.0,0.0,0.0
0.25~0.30,Kidney @ CT,0.2808219178082192,0.0,0.0,0.0,0.0
0.25~0.30,Kidney @ CT,0.2803527866391443,0.0,0.0,0.0,0.0
0.25~0.30,Kidney @ CT,0.2837305310564834,0.0,0.0,0.0,0.0
0.25~0.30,Kidney @ CT,0.2876712328767123,0.0,0.0,0.0,0.0
0.25~0.30,Kidney @ CT,0.2876712328767123,0.0,0.0,0.0,0.0
0.25~0.30,Kidney @ CT,0.29161193469694124,0.0,0.0,0.0,0.0
0.25~0.30,Kidney @ CT,0.2876712328767123,0.0,0.0,0.0,0.0
0.25~0.30,Kidney @ CT,0.2910958904109589,0.0,0.0,0.0,0.0
0.25~0.30,Kidney @ CT,0.29508350534809535,0.0,0.0,0.0,0.0
0.25~0.30,Kidney @ CT,0.29508350534809535,0.0,0.0,0.0,0.0
0.25~0.30,Kidney @ CT,0.29508350534809535,0.0,0.0,0.0,0.0
0.25~0.30,Kidney @ CT,0.2985550759992494,0.0,0.0,0.0,0.0
0.25~0.30,Kidney @ CT,0.2945205479452055,0.0,0.0,0.0,0.0
0.25~0.30,Kidney @ CT,0.2979452054794521,0.0,0.0,0.0,0.0
0.25~0.30,Kidney @ CT,0.2904860198911616,0.0,0.0,0.0,0.0
0.25~0.30,Kidney @ CT,0.2904860198911616,0.0,0.0,0.0,0.0
0.25~0.30,Kidney @ CT,0.2945205479452055,0.0,0.0,0.0,0.0
0.25~0.30,Kidney @ CT,0.2979452054794521,0.0,0.0,0.0,0.0
0.25~0.30,Kidney @ CT,0.2945205479452055,0.0,0.0,0.0,0.0
0.30~0.35,Kidney @ CT,0.30202664665040346,0.0,0.0,0.0,0.0
0.30~0.35,Kidney @ CT,0.30610808782135485,0.0,0.0,0.0,0.0
0.30~0.35,Kidney @ CT,0.31375492587727527,0.0,0.0,0.0,0.0
0.30~0.35,Kidney @ CT,0.31018952899230623,0.0,0.0,0.0,0.0
0.30~0.35,Kidney @ CT,0.3220116344529931,0.0,0.0,0.0,0.0
0.30~0.35,Kidney @ CT,0.3261399887408519,0.0,0.0,0.0,0.0
0.30~0.35,Kidney @ CT,0.33026834302871083,0.0,0.0,0.0,0.0
0.30~0.35,Kidney @ CT,0.3340213923813098,0.0,0.0,0.0,0.0
0.30~0.35,Kidney @ CT,0.33439669731656974,0.0,0.0,0.0,0.0
0.30~0.35,Kidney @ CT,0.33819665978607616,0.0,0.0,0.0,0.0
0.30~0.35,Kidney @ CT,0.3385250516044286,0.0,0.0,0.0,0.0
0.30~0.35,Kidney @ CT,0.3385250516044286,0.0,0.0,0.0,0.0
0.30~0.35,Kidney @ CT,0.3426534058922875,0.0,0.0,0.0,0.0
0.30~0.35,Kidney @ CT,0.3385250516044286,0.0,0.0,0.0,0.0
0.30~0.35,Kidney @ CT,0.3385250516044286,0.0,0.0,0.0,0.0
0.30~0.35,Kidney @ CT,0.3385250516044286,0.0,0.0,0.0,0.0
0.30~0.35,Kidney @ CT,0.33026834302871083,0.0,0.0,0.0,0.0
0.30~0.35,Kidney @ CT,0.33439669731656974,0.0,0.0,0.0,0.0
0.30~0.35,Kidney @ CT,0.33059673484706326,0.0,0.0,0.0,0.0
0.30~0.35,Kidney @ CT,0.3265152936761118,0.0,0.0,0.0,0.0
0.30~0.35,Kidney @ CT,0.33059673484706326,0.0,0.0,0.0,0.0
0.30~0.35,Kidney @ CT,0.32276224432351286,0.0,0.0,0.0,0.0
0.30~0.35,Kidney @ CT,0.3265152936761118,0.0,0.0,0.0,0.0
0.30~0.35,Kidney @ CT,0.3267967723775568,0.0,0.0,0.0,0.0
0.30~0.35,Kidney @ CT,0.3265152936761118,0.0,0.0,0.0,0.0
0.30~0.35,Kidney @ CT,0.32276224432351286,0.0,0.0,0.0,0.0
0.30~0.35,Kidney @ CT,0.31872771626946894,0.0,0.0,0.0,0.0
0.30~0.35,Kidney @ CT,0.32276224432351286,0.0,0.0,0.0,0.0
0.30~0.35,Kidney @ CT,0.31872771626946894,0.0,0.0,0.0,0.0
0.30~0.35,Kidney @ CT,0.31872771626946894,0.0,0.0,0.0,0.0
0.05~0.10,Vein @ CT,0.07881403640457872,0.0,0.0,0.0,0.0
0.30~0.35,Kidney @ CT,0.31872771626946894,0.0,0.0,0.0,0.0
0.05~0.10,Vein @ CT,0.0844436104334772,0.0,0.0,0.0,0.0
0.30~0.35,Kidney @ CT,0.30760930756239446,0.0,0.0,0.0,0.0
0.05~0.10,Vein @ CT,0.08678926627885157,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.007394569612940497,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.00037380636830121994,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0077072076664287895,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.00041118700513134194,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.007584871036802936,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.00044856764196146394,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0004893465185034152,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0005743025112991471,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0006184796275529276,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0005709042715873177,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0004893465185034152,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.00041118700513134194,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0017432969721684168,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.00037380636830121994,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0009345159207530499,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0018554388826587827,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.00033982397118292727,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0016821286573554899,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.002120501580181466,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0006728514629421959,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.00033982397118292727,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.009878682842287694,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.003806028477248785,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0011418085431746355,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0013253134876134163,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.011798688279471234,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0041084718116015904,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.001270941652224148,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0017331022530329288,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0004077887654195127,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.003941958065721956,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.00044856764196146394,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0013864818024263432,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0018486424032351243,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0007102320997723179,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.003578346416556224,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0011621979814456112,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0014136677201209774,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.00219526285384171,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0006524620246712203,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.00037380636830121994,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.003313283719033541,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0012913310904951235,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0014136677201209774,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0006184796275529276,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.003143371733442077,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0013864818024263432,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0013253134876134163,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0010194719135487816,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0006184796275529276,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.003303088999898053,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0011927821388520747,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.00112141910490366,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0010092771944132939,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0017942705678458558,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0004893465185034152,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0027355829680225643,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0010194719135487816,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.00112141910490366,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0015224113908995141,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0009718965575831719,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0014272606789682944,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0011010296666326843,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0009786930370068304,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0011825874197165867,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0011825874197165867,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0007136303394841472,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0007815951337207327,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0012233662962585381,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0008971352839229279,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0008155775308390254,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0009515071193121963,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0007815951337207327,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0017670846501512216,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0009039317633465864,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0008563564073809767,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0008087810514153668,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.002293811805484759,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0018554388826587827,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0006116831481292691,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0006116831481292691,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0008665511265164644,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0024977061881945152,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0006796479423658545,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0014680395555102456,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0009786930370068304,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0024263431542461003,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0007849933734325619,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0010704455092262208,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0007646039351615863,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0026472287355150032,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.00033982397118292727,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0020389438270975633,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0007476127366024399,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0005709042715873177,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0006626567438067081,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0021748734155707344,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.00048594827879158594,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.0009243212016175621,0.0,0.0,0.0,0.0
<0.05,Artery @ MR,0.00041118700513134194,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.0022295106132075473,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.0022295106132075473,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.0022295106132075473,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.0029849646226415096,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.00875221108490566,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.004007591391509434,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.009581367924528301,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.004422169811320755,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.009581367924528301,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.004855173938679245,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.008982532429245283,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.0050117924528301884,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.009212853773584906,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.005168410966981132,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.009102299528301886,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.005804097877358491,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.0019346992924528302,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.008291568396226415,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.006126547759433962,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.0022295106132075473,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.008291568396226415,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.006633254716981132,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.0028744103773584904,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.008521889740566039,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.00681751179245283,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.003224498820754717,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.008181014150943397,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.0071583873820754715,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.003593012971698113,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.008402122641509434,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.007545327240566038,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.004127358490566038,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.008052034198113208,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.008107311320754717,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.004145784198113208,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.007499262971698113,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.008107311320754717,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.004145784198113208,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.008309994103773585,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.004422169811320755,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.006448997641509434,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.008309994103773585,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.0047169811320754715,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.006301591981132075,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.008899616745283018,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.00486438679245283,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.008899616745283018,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.00486438679245283,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.008899616745283018,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.005168410966981132,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.0047169811320754715,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.008512676886792452,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.005325029481132075,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.004283977004716981,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.008512676886792452,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.005325029481132075,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.008687721108490566,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.005638266509433962,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.0030955188679245285,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.005638266509433962,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.007499262971698113,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.005638266509433962,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.007296580188679245,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.005481647995283019,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.007093897405660378,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.005481647995283019,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.007093897405660378,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.0046985554245283015,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.0069649174528301884,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.0045603626179245285,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.006577977594339622,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.0037404186320754715,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.00638450766509434,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.0037404186320754715,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.00589622641509434,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.0038693985849056604,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.005426370872641509,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.0038693985849056604,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.005251326650943396,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.003224498820754717,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.00490123820754717,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.003224498820754717,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.004809109669811321,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.005140772405660378,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.004974941037735849,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.0018241450471698113,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.004974941037735849,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.0018241450471698113,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.004643278301886792,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.001566185141509434,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.0042286998820754715,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.001474056603773585,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.003537735849056604,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.003537735849056604,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.003611438679245283,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.003040241745283019,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.004726193985849057,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.0025795990566037734,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.0019162735849056604,0.0,0.0,0.0,0.0
<0.05,Brain Tumor/Lesion @ MR,0.0015477594339622642,0.0,0.0,0.0,0.0
<0.05,Heart @ MR,0.0019921875,0.0,0.0,0.0,0.0
<0.05,Heart @ MR,0.00287109375,0.0,0.0,0.0,0.0
<0.05,Heart @ MR,0.0106640625,0.0,0.0,0.0,0.0
<0.05,Heart @ MR,0.0117578125,0.0,0.0,0.0,0.0
<0.05,Heart @ MR,0.0123046875,0.0,0.0,0.0,0.0
<0.05,Heart @ MR,0.01376953125,0.0,0.0,0.0,0.0
<0.05,Heart @ MR,0.01787109375,0.0,0.0,0.0,0.0
<0.05,Heart @ MR,0.017578125,0.0,0.0,0.0,0.0
<0.05,Heart @ MR,0.0169921875,0.0,0.0,0.0,0.0
<0.05,Heart @ MR,0.0169921875,0.0,0.0,0.0,0.0
<0.05,Heart @ MR,0.0169921875,0.0,0.0,0.0,0.0
<0.05,Heart @ MR,0.01669921875,0.0,0.0,0.0,0.0
<0.05,Heart @ MR,0.015576171875,0.0,0.0,0.0,0.0
<0.05,Heart @ MR,0.015576171875,0.0,0.0,0.0,0.0
<0.05,Heart @ MR,0.01529296875,0.0,0.0,0.0,0.0
<0.05,Heart @ MR,0.015009765625,0.0,0.0,0.0,0.0
<0.05,Heart @ MR,0.014443359375,0.0,0.0,0.0,0.0
<0.05,Heart @ MR,0.01435546875,0.0,0.0,0.0,0.0
<0.05,Heart @ MR,0.01435546875,0.0,0.0,0.0,0.0
<0.05,Heart @ MR,0.01376953125,0.0,0.0,0.0,0.0
<0.05,Heart @ MR,0.012744140625,0.0,0.0,0.0,0.0
<0.05,Heart @ MR,0.012744140625,0.0,0.0,0.0,0.0
<0.05,Heart @ MR,0.0117578125,0.0,0.0,0.0,0.0
<0.05,Heart @ MR,0.0117578125,0.0,0.0,0.0,0.0
<0.05,Heart @ MR,0.0117578125,0.0,0.0,0.0,0.0
<0.05,Heart @ MR,0.010810546875,0.0,0.0,0.0,0.0
<0.05,Heart @ MR,0.010810546875,0.0,0.0,0.0,0.0
<0.05,Heart @ MR,0.010283203125,0.0,0.0,0.0,0.0
<0.05,Heart @ MR,0.01001953125,0.0,0.0,0.0,0.0
<0.05,Heart @ MR,0.009755859375,0.0,0.0,0.0,0.0
<0.05,Heart @ MR,0.0094921875,0.0,0.0,0.0,0.0
<0.05,Heart @ MR,0.00888671875,0.0,0.0,0.0,0.0
<0.05,Heart @ MR,0.008701171875,0.0,0.0,0.0,0.0
<0.05,Heart @ MR,0.008125,0.0,0.0,0.0,0.0
<0.05,Heart @ MR,0.0076171875,0.0,0.0,0.0,0.0
<0.05,Heart @ MR,0.007080078125,0.0,0.0,0.0,0.0
<0.05,Heart @ MR,0.006328125,0.0,0.0,0.0,0.0
<0.05,Heart @ MR,0.00583984375,0.0,0.0,0.0,0.0
<0.05,Heart @ MR,0.00515625,0.0,0.0,0.0,0.0
<0.05,Heart @ MR,0.0046875,0.0,0.0,0.0,0.0
<0.05,Heart @ MR,0.0044921875,0.0,0.0,0.0,0.0
<0.05,Heart @ MR,0.0041015625,0.0,0.0,0.0,0.0
<0.05,Heart @ MR,0.0037109375,0.0,0.0,0.0,0.0
<0.05,Heart @ MR,0.003486328125,0.0,0.0,0.0,0.0
<0.05,Heart @ MR,0.0033203125,0.0,0.0,0.0,0.0
<0.05,Heart @ MR,0.002783203125,0.0,0.0,0.0,0.0
<0.05,Heart @ MR,0.005390625,0.0,0.0,0.0,0.0
<0.05,Heart @ MR,0.00494140625,0.0,0.0,0.0,0.0
<0.05,Heart @ MR,0.00451171875,0.0,0.0,0.0,0.0
<0.05,Heart @ MR,0.004296875,0.0,0.0,0.0,0.0
<0.05,Heart @ MR,0.004296875,0.0,0.0,0.0,0.0
<0.05,Heart @ MR,0.0044921875,0.0,0.0,0.0,0.0
